category	subcategory	disease	term
E34	E349	Trastorno endocrino, no especificado	Canonical
E34	E349	Alteración endocrina SAI	Inclusion
E34	E349	Alteración hormonal SAI	Inclusion
E35	E350	Trastornos de la glándula tiroides en enfermedades clasificadas en otra parte	Canonical
E35	E350	Tuberculosis de la glándula tiroides	Inclusion
E35	E351	Trastornos de las glándulas suprarrenales en enfermedades clasificadas en otra parte	Canonical
E35	E351	Enfermedad de Addison tuberculosa	Inclusion
E35	E351	Síndrome de Waterhouse–Friderichsen (meningocócico)	Inclusion
E35	E358	Trastornos de otras glándulas endocrinas en enfermedades clasificadas en otra parte	Canonical
E44	E440	Desnutrición proteicocalórica moderada	Canonical
E44	E440	Pérdida de peso en niños o adultos, o ausencia de ganancia de peso en niños con un peso observado de 2 a menos de 3 desviaciones típicas debajo del peso promedio de la población de referencia (o una pérdida similar expresada a través de otros métodos estadísticos). Cuando sólo se dispone de una medición, existe alta probabilidad de desnutrición proteicocalórica si está entre 2 y menos de 3 desviaciones típicas del promedio de la población de referencia.	Inclusion
E44	E441	Desnutrición proteicocalórica leve	Canonical
E44	E441	Pérdida de peso en niños o adultos, o ausencia de ganancia de peso en niños con un peso observado de 1 a menos de 2 desviaciones típicas por debajo del peso promedio de la población de referencia (o una pérdida similar expresada a través de otros métodos estadísticos). Cuando sólo se dispone de una medición, existe alta probabilidad de desnutrición proteicocalórica si está entre 1 y menos de 2 desviaciones típicas del promedio de la población de referencia.	Inclusion
E50	E500	Deficiencia de vitamina A con xerosis conjuntival	Canonical
E50	E501	Deficiencia de vitamina A con mancha de Bitot y xerosis conjuntival	Canonical
E50	E501	Mancha de Bitot en niños pequeños	Inclusion
E50	E502	Deficiencia de vitamina A con xerosis corneal	Canonical
E50	E503	Deficiencia de vitamina A con ulceración corneal y xerosis	Canonical
E50	E504	Deficiencia de vitamina A con queratomalacia	Canonical
E50	E505	Deficiencia de vitamina A con ceguera nocturna	Canonical
E50	E506	Deficiencia de vitamina A con cicatrices xeroftálmicas de la córnea	Canonical
E50	E507	Otras manifestaciones oculares de deficiencia de vitamina A	Canonical
E50	E507	Xeroftalmia SAI	Inclusion
E50	E508	Otras manifestaciones de deficiencia de vitamina A	Canonical
E50	E508	Queratosis folicular debida a deficiencia de vitamina A	Inclusion
E50	E508	Xeroderma debida a deficiencia de vitamina A	Inclusion
E50	E509	Deficiencia de vitamina A, no especificada	Canonical
E50	E509	Hipovitaminosis A SAI	Inclusion
E51	E511	Beriberi	Canonical
E51	E511	Beriberi húmedo	Inclusion
E51	E511	Beriberi seco	Inclusion
E51	E512	Encefalopatía de Wernicke	Canonical
E51	E518	Otras manifestaciones de la deficiencia de tiamina	Canonical
E51	E519	Deficiencia de tiamina, no especificada	Canonical
E53	E530	Deficiencia de riboflavina	Canonical
E53	E530	Arriboflavinosis	Inclusion
E53	E531	Deficiencia de piridoxina	Canonical
E53	E531	Deficiencia de vitamina B6	Inclusion
E53	E538	Deficiencia de otras vitaminas del grupo B	Canonical
E53	E538	Deficiencia de ácido fólico	Inclusion
E53	E538	Deficiencia de ácido pantoténico	Inclusion
E53	E538	Deficiencia de biotina	Inclusion
E53	E538	Deficiencia de cianocobalamina	Inclusion
E53	E538	Deficiencia de folatos	Inclusion
E53	E538	Deficiencia de vitamina B12	Inclusion
E53	E539	Deficiencia de vitamina B, no especificada	Canonical
E55	E550	Raquitismo activo	Canonical
E55	E550	Osteomalacia infantil	Inclusion
E55	E550	Osteomalacia juvenil	Inclusion
E55	E559	Deficiencia de vitamina D, no especificada	Canonical
E55	E559	Avitaminosis D	Inclusion
E56	E560	Deficiencia de vitamina E	Canonical
E56	E561	Deficiencia de vitamina K	Canonical
E56	E568	Deficiencia de otras vitaminas	Canonical
E56	E569	Deficiencia de vitamina, no especificada	Canonical
E61	E610	Deficiencia de cobre	Canonical
E61	E611	Deficiencia de hierro	Canonical
E61	E612	Deficiencia de magnesio	Canonical
E61	E613	Deficiencia de manganeso	Canonical
E61	E614	Deficiencia de cromo	Canonical
E61	E615	Deficiencia de molibdeno	Canonical
E61	E616	Deficiencia de vanadio	Canonical
E61	E617	Deficiencia de múltiples elementos nutricionales	Canonical
E61	E618	Deficiencia de otros elementos nutricionales especificados	Canonical
E61	E618	Deficiencia de otro elemento nutricional, no especificado	Canonical
E63	E630	Deficiencia de ácidos grasos esenciales [AGE]	Canonical
E63	E631	Desequilibrio de los constituyentes en la dieta	Canonical
E63	E638	Otras deficiencias nutricionales especificadas	Canonical
E63	E639	Deficiencia nutricional, no especificada	Canonical
E63	E639	Cardiomiopatía nutricional SAI	Inclusion
E64	E640	Secuelas de la desnutrición proteicocalórica	Canonical
E64	E641	Secuelas de la deficiencia de vitamina A	Canonical
E64	E642	Secuelas de la deficiencia de vitamina C	Canonical
E64	E643	Secuelas del raquitismo	Canonical
E64	E648	Secuelas de otras deficiencias nutricionales	Canonical
E64	E649	Secuelas de la deficiencia nutricional no especificada	Canonical
E66	E660	Obesidad debida a exceso de calorías	Canonical
E66	E661	Obesidad inducida por drogas	Canonical
E66	E662	Obesidad extrema con hipoventilación alveolar	Canonical
E66	E662	Síndrome de Pickwick	Inclusion
E66	E668	Otros tipos de obesidad	Canonical
E66	E668	Obesidad mórbida	Inclusion
E66	E669	Obesidad, no especificada	Canonical
E66	E669	Obesidad simple SAI	Inclusion
E67	E670	Hipervitaminosis A	Canonical
E67	E670	Hipercarotinemia	Canonical
E67	E672	Síndrome de megavitamina B6	Canonical
E67	E673	Hipervitaminosis D	Canonical
E67	E678	Otros tipos de hiperalimentación especificados	Canonical
E70	E700	Fenilcetonuria clásica	Canonical
E70	E701	Otras hiperfenilalaninemias	Canonical
E70	E702	Trastornos del metabolismo de la tirosina	Canonical
E70	E702	Alcaptonuria	Inclusion
E70	E702	Hipertirosinemia	Inclusion
E70	E702	Ocronosis	Inclusion
E70	E702	Tirosinemia	Inclusion
E70	E702	Tirosinosis	Inclusion
E70	E703	Albinismo	Canonical
E70	E703	Albinismo cutaneocular          	Inclusion
E70	E703	Albinismo ocular	Inclusion
E70	E703	Síndrome de Chediak–Higashi	Inclusion
E70	E703	Síndrome de Chediak–Steinbrinck–Higashi	Inclusion
E70	E703	Síndrome de Cross	Inclusion
E70	E703	Síndrome de Hermansky–Pudlak	Inclusion
E70	E708	Otros trastornos del metabolismo de los aminoácidos aromáticos	Canonical
E70	E708	Trastornos del metabolismo de la histidina	Inclusion
E70	E708	Trastornos del metabolismo del triptófano	Inclusion
E70	E709	Trastorno del metabolismo de los aminoácidos aromáticos, no especificado	Canonical
E71	E710	Enfermedad de la orina en jarabe de arce	Canonical
E71	E711	Otros trastornos del metabolismo de los aminoácidos de cadena ramificada	Canonical
E71	E711	Acidemia isovalérica	Inclusion
E71	E711	Acidemia metilmalónica	Inclusion
E71	E711	Acidemia propiónica	Inclusion
E71	E711	Hipervalinemia	Inclusion
E71	E711	Isoleucinemia hiperleucínica	Inclusion
E71	E712	Otros trastornos del metabolismo de los aminoácidos de cadena ramificada, no especificados	Canonical
E71	E713	Trastornos del metabolismo de los ácidos grasos	Canonical
E71	E713	Adrenoleucodistrofia [Addison–Schilder]	Inclusion
E71	E713	Deficiencia de carnitín-palmitiltransferasa muscular	Inclusion
E72	E720	Trastornos del transporte de los aminoácidos	Canonical
E72	E720	Cistinosis	Inclusion
E72	E720	Cistinuria	Inclusion
E72	E720	Enfermedad de Hartnup	Inclusion
E72	E720	Síndrome de Fanconi–de Toni	Inclusion
E72	E720	Síndrome de Fanconi–Debré	Inclusion
E72	E720	Síndrome de Lowe	Inclusion
E72	E721	Trastornos del metabolismo de los aminoácidos azufrados	Canonical
E72	E721	Cistationinuria	Inclusion
E72	E721	Deficiencia de sulfito-oxidasa	Inclusion
E72	E721	Homocistinuria	Inclusion
E72	E721	Metioninemia	Inclusion
E72	E722	Trastornos del metabolismo del ciclo de la urea	Canonical
E72	E722	Aciduria argininosuccínica	Inclusion
E72	E722	Argininemia	Inclusion
E72	E722	Citrulinemia	Inclusion
E72	E722	Hiperamonemia	Inclusion
E72	E723	Trastornos del metabolismo de la lisina y la hidroxilisina	Canonical
E72	E723	Aciduria glutárica	Inclusion
E72	E723	Hidroxilisinemia	Inclusion
E72	E723	Hiperlisinemia	Inclusion
E72	E724	Trastornos del metabolismo de la ornitina	Canonical
E72	E724	Ornitinemia tipo I	Inclusion
E72	E724	Ornitinemia tipo II	Inclusion
E72	E725	Trastornos del metabolismo de la glicina	Canonical
E72	E725	Hiperglicinemia no cetósica	Inclusion
E72	E725	Hiperhidroxiprolinemia	Inclusion
E72	E725	Hiperprolinemia tipo I	Inclusion
E72	E725	Hiperprolinemia tipo II	Inclusion
E72	E725	Sarcosinemia	Inclusion
E72	E728	Otros trastornos especificados del metabolismo de los aminoácidos	Canonical
E72	E728	Trastornos del ciclo gamma-glutamil	Inclusion
E72	E728	Trastornos del metabolismo de los beta-aminoácidos	Inclusion
E72	E729	Trastorno del metabolismo de los aminoácidos, no especificado	Canonical
E73	E730	Deficiencia congénita de lactasa	Canonical
E73	E731	Deficiencia secundaria de lactasa	Canonical
E73	E738	Otros tipos de intolerancia a la lactosa	Canonical
E73	E739	Intolerancia a la lactosa, no especificada	Canonical
E74	E740	Enfermedad del almacenamiento de glucógeno	Canonical
E74	E740	Deficiencia de fosforilasa hepática	Inclusion
E74	E740	Enfermedad de Andersen	Inclusion
E74	E740	Enfermedad de Cori	Inclusion
E74	E740	Enfermedad de Forbes	Inclusion
E74	E740	Enfermedad de Hers	Inclusion
E74	E740	Enfermedad de McArdle	Inclusion
E74	E740	Enfermedad de Pompe	Inclusion
E74	E740	Enfermedad de Tarui	Inclusion
E74	E740	Enfermedad de Tauri	Inclusion
E74	E740	Enfermedad de von Gierke	Inclusion
E74	E740	Glucogenosis cardíaca	Inclusion
E74	E741	Trastornos del metabolismo de la fructosa	Canonical
E74	E741	Deficiencia de fructosa-1, 6-difosfatasa	Inclusion
E74	E741	Fructosuria esencial	Inclusion
E74	E741	Intolerancia hereditaria a la fructosa	Inclusion
E74	E742	Trastorno del metabolismo de la galactosa	Canonical
E74	E742	Deficiencia de galactoquinasa	Inclusion
E74	E742	Galactosemia	Inclusion
E74	E743	Otros trastornos de la absorción intestinal de carbohidratos	Canonical
E74	E743	Deficiencia de sucrasa	Inclusion
E74	E743	Malabsorción de glucosa-galactosa	Inclusion
E74	E744	Trastornos del metabolismo del piruvato y de la gluconeogénesis	Canonical
E74	E744	Deficiencia de fosfenol-piruvato carboxiquinasa	Inclusion
E74	E744	Deficiencia de piruvato 	Inclusion
E74	E744	Deficiencia de piruvato carboxilasa	Inclusion
E74	E744	Deficiencia de piruvato deshidrogenasa	Inclusion
E74	E748	Otros trastornos especificados del metabolismo de los carbohidratos	Canonical
E74	E748	Glucosuria renal	Inclusion
E74	E748	Oxalosis	Inclusion
E74	E748	Oxaluria	Inclusion
E74	E748	Pentosuria esencial	Inclusion
E74	E749	Trastorno del metabolismo de los carbohidratos, no especificado	Canonical
E75	E750	Gangliosidosis GM2	Canonical
E75	E750	Enfermedad de Sandhoff	Inclusion
E75	E750	Enfermedad de Tay–Sachs	Inclusion
E75	E750	Gangliosidosis GM2 SAI	Inclusion
E75	E750	Gangliosidosis GM2 del adulto	Inclusion
E75	E750	Gangliosidosis GM2 juvenil	Inclusion
E75	E751	Otras gangliosidosis	Canonical
E75	E751	Gangliosidosis SAI	Inclusion
E75	E751	Gangliosidosis GM1	Inclusion
E75	E751	Gangliosidosis GM3	Inclusion
E75	E751	Mucolipidosis IV	Inclusion
E75	E752	Otras esfingolipidosis	Canonical
E75	E752	Deficiencia de sulfatasa	Inclusion
E75	E752	Enfermedad de Fabry	Inclusion
E75	E752	Enfermedad de Fabry–Anderson	Inclusion
E75	E752	Enfermedad de Gaucher	Inclusion
E75	E752	Enfermedad de Krabbe	Inclusion
E75	E752	Enfermedad de Niemann–Pick	Inclusion
E75	E752	Leucodistrofia metacromática	Inclusion
E75	E752	Síndrome de Farber	Inclusion
E75	E753	Esfingolipidosis, no especificada	Canonical
E75	E754	Lipofuscinosis ceroide neuronal	Canonical
E75	E754	Enfermedad de Batten	Inclusion
E75	E754	Enfermedad de Bielschowsky–Jansky	Inclusion
E75	E754	Enfermedad de Kufs	Inclusion
E75	E754	Enfermedad de Spielmeyer–Vogt	Inclusion
E75	E755	Otros trastornos del almacenamiento de lípidos	Canonical
E75	E755	Colesterosis cerebrotendinosa [van Bogaert–Scherer–Epstein]	Inclusion
E75	E755	Enfermedad de Wolman	Inclusion
E75	E756	Trastorno del almacenamiento de lípidos, no especificado	Canonical
E76	E760	Mucopolisacaridosis tipo I	Canonical
E76	E760	Síndrome de Hurler	Inclusion
E76	E760	Síndrome de Hurler–Scheie	Inclusion
E76	E760	Síndrome de Scheie	Inclusion
E76	E761	Mucopolisacaridosis tipo II	Canonical
E76	E761	Síndrome de Hunter	Inclusion
E76	E762	Otras mucopolisacaridosis	Canonical
E76	E762	Deficiencia de beta-glucoronidasa	Inclusion
E76	E762	Mucopolisacaridosis tipo III	Inclusion
E76	E762	Mucopolisacaridosis tipo IV	Inclusion
E76	E762	Mucopolisacaridosis tipo VI	Inclusion
E76	E762	Mucopolisacaridosis tipos VII	Inclusion
E76	E762	Síndrome de Maroteaux–Lamy leve	Inclusion
E76	E762	Síndrome de Maroteaux–Lamy severo	Inclusion
E76	E762	Síndrome de Morquio similar a clásico	Inclusion
E76	E762	Síndrome de Morquio clásico	Inclusion
E76	E762	Síndrome de Sanfilippo tipo B	Inclusion
E76	E762	Síndrome de Sanfilippo tipo C	Inclusion
E76	E762	Síndrome de Sanfilippo tipo D	Inclusion
E76	E763	Mucopolisacaridosis no especificada	Canonical
E76	E768	Otros trastornos del metabolismo de los glucosaminoglicanos	Canonical
E76	E769	Trastorno del metabolismo de los glucosaminoglicanos, no especificado	Canonical
E77	E770	Defectos en la modificación postraslacional de enzimas lisosomales	Canonical
E77	E770	Mucolipidosis II [enfermedad de células I]	Inclusion
E77	E770	Mucolipidosis III [polidistrofia pseudo-Hurler]	Inclusion
E77	E771	Defectos de la degradación de glucoproteínas	Canonical
E77	E771	Aspartilglucosaminuria	Inclusion
E77	E771	Fucosidosis	Inclusion
E77	E771	Manosidosis	Inclusion
E77	E771	Sialidosis [mucolipidosis I]	Inclusion
E77	E778	Otros trastornos del metabolismo de las glucoproteínas	Canonical
E77	E779	Trastorno del metabolismo de las glucoproteínas, no especificado	Canonical
E78	E780	Hipercolesterolemia pura	Canonical
E78	E780	Hiperbetalipoproteinemia	Inclusion
E78	E780	Hipercolesterolemia familiar	Inclusion
E78	E780	Hiperlipidemia, grupo A	Inclusion
E78	E780	Hiperlipoproteinemia de Fredrickson, tipo IIa	Inclusion
E78	E780	Hiperlipoproteinemia de tipo lipoproteínico de baja densidad [LBD]	Inclusion
E78	E781	Hipergliceridemia pura	Canonical
E78	E781	Hipergliceridemia endógena	Inclusion
E78	E781	Hiperlipidemia, Grupo B	Inclusion
E78	E781	Hiperlipoproteinemia de Fredrickson, tipo IV	Inclusion
E78	E781	Hiperlipoproteinemia de tipo lipoproteínico de muy baja densidad [LMBD]	Inclusion
E78	E781	Hiperprebetalipoproteinemia	Inclusion
E78	E782	Hiperlipoproteinemia de Hiperlipidemia mixta	Canonical
E78	E782	Betalipoproteinemia amplia o flotante	Inclusion
E78	E782	Hiperbetalipoproteinemia con prebetalipoproteinemia	Inclusion
E78	E782	Hipercolesterolemia con hipergliceridemia endógena	Inclusion
E78	E782	Hiperlipidemia, grupo C	Inclusion
E78	E782	Hiperlipoproteinemia de Fredrickson, tipo IIb o III	Inclusion
E78	E782	Xantoma tuberoeruptivo	Inclusion
E78	E782	Xantoma tuberoso	Inclusion
E78	E783	Hiperquilomicronemia	Canonical
E78	E783	Hipergliceridemia mixta	Inclusion
E78	E783	Hiperlipidemia, grupo D	Inclusion
E78	E783	Hiperlipoproteinemia de Fredrickson, tipo I o V	Inclusion
E78	E784	Otra hiperlipidemia	Canonical
E78	E784	Hiperlipidemia familiar combinada	Inclusion
E78	E785	Hiperlipidemia no especificada	Canonical
E78	E786	Deficiencia de lipoproteínas	Canonical
E78	E786	Abetalipoproteinemia	Inclusion
E78	E786	Deficiencia de lecitin-colesterol-aciltransferasa	Inclusion
E78	E786	Deficiencia de lipoproteína de alta densidad [LAD]	Inclusion
